id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
846649,Sea Breeze,4421010,Amy,,Warringah,-33.78347,151.28284,Entire home/apt,148,90,35,2018-10-30,0.78,1,3,0,
847003,Deluxe Penthouse Apartment with City and Harbour Views,2577380,Louise,,Woollahra,-33.87705,151.23272,Entire home/apt,752,3,206,2020-10-01,4.30,1,331,8,PID-STRA-39290
853180,Private room in North 2 bdr Bondi Beachpad,1653786,Julie,,Waverley,-33.88598,151.27872,Private room,80,90,5,2018-12-31,0.05,1,364,0,
855031,Sunny North Bondi with Balcony,1940945,Peter,,Waverley,-33.88107,151.27725,Entire home/apt,197,90,13,2015-07-06,0.12,1,0,0,
857500,Awesome Inner West Terrace Value +,3082095,Natasa,,Marrickville,-33.89406,151.15665,Private room,46,90,87,2017-02-14,0.90,2,279,8,
858233,Manly Holiday Rentals,4491009,Tony,,Manly,-33.7953,151.28736,Entire home/apt,209,4,22,2021-06-01,0.21,1,305,4,PID-STRA-7169-1
863262,"Near UNSW, POW hospital",2044652,Mei,,Randwick,-33.9159,151.23959,Private room,200,90,1,2016-07-07,0.02,3,90,0,
864162,Beach 2 mins Airport or City 10kms.,4525873,Marcella,,Randwick,-33.94647,151.25484,Private room,90,1,31,2021-04-09,0.32,4,72,1,PID-STRA-34322
866422,"Studio Apartment@Manly Beach,Sydney",4551885,Kirsti,,Manly,-33.79609,151.28624,Entire home/apt,158,1,205,2020-01-30,2.79,2,112,1,PID-STRA-11404
869512,Charming cottage,4581304,Jesse,,Sydney,-33.88306,151.21162,Entire home/apt,135,90,58,2019-03-03,0.61,1,288,1,
869528,Fabulous 2-bed apt in Potts Point,4581519,Rob,,Sydney,-33.8733304433397,151.22371230656975,Entire home/apt,299,7,7,2017-01-01,0.07,1,26,0,PID-STRA-24822
871059,Apartment on Balmoral Beach Hill,1624979,James,,Mosman,-33.82221,151.24368,Entire home/apt,334,1,202,2020-12-06,3.07,1,217,19,PID-STRA-17912
873817,QUIRKY WAY ROZELLE  artist's house,2198824,Skye,,Leichhardt,-33.86449,151.17325,Entire home/apt,164,4,66,2019-09-14,0.90,2,321,1,PID-STRA-13935
877521,Sunny Bondi Apartment with Harbour Bridge Views,4636841,Carol,,Waverley,-33.8871,151.27656,Entire home/apt,120,30,16,2020-03-17,0.17,1,212,1,PID-STRA-3558-3
877757,Beach/Airport. 1 or 2 bedrooms,4638388,Michelle,,Rockdale,-33.98874,151.14479,Private room,40,90,137,2017-04-22,1.83,2,0,0,
880594,Jacaranda self contained  accommodation near Manly,4657452,Alison,,Manly,-33.79284,151.25695,Entire home/apt,130,2,60,2020-01-01,0.65,1,214,7,PID-STRA-6963
880940,Large Queen Studio with Private Entrance,4660343,Sue,,Hunters Hill,-33.83066,151.13443,Private room,103,2,109,2018-01-17,1.24,1,361,1,Exempt
883062,Sunny self contained LOFT near Bondi - AC + Aspect,4674300,Rick,,Waverley,-33.87812,151.28016,Private room,85,2,59,2020-01-30,0.61,1,152,15,PID-STRA-10235
885875,Sydney Inner City sunny aspect room,4696375,Jerry,,Sydney,-33.89542,151.20915,Private room,89,1,132,2019-11-02,2.94,1,364,0,PID-STRA-14294
893899,Welcome to the Plateau and a Private Room + Bath,4755952,Susanna,,Pittwater,-33.6425,151.31325,Private room,175,2,28,2016-01-02,0.27,1,328,2,PID-STRA-8782
894042,Fairlight Villa,4757350,Jill,,Manly,-33.7934,151.27906,Entire home/apt,350,7,15,2019-10-30,0.26,1,250,3,Exempt
894233,North Sydney Unit With A Water View,4760016,Benjamin,,North Sydney,-33.84462,151.20502,Entire home/apt,999,90,36,2016-03-22,0.39,2,177,0,
896866,Bondi Beach Garden Apt + 2 bed+ 2 bath + parking,113874,Bondi Beach Holiday Homes,,Waverley,-33.88807,151.27438,Entire home/apt,358,2,33,2020-01-10,0.39,47,12,9,PID-STRA-26270
897387,Cosy 2 bedroom terrace in Woollahra,2633594,Rupert,,Woollahra,-33.88847,151.23863,Private room,130,90,2,2018-02-24,0.03,1,365,0,
898999,Beachfront with amazing views,3704773,Lauren,,Waverley,-33.89702,151.26793,Entire home/apt,400,90,0,,,1,0,0,
902772,"Balmain Home, Sunny Harbour Views",1903447,Brendon,,Leichhardt,-33.85611,151.1951,Entire home/apt,781,5,45,2015-10-04,0.49,1,287,0,PID-STRA-15527-1
908809,Luxurious Penthouse Room in Manly with Water Views,4871762,Cheryl,,Manly,-33.79737,151.27687,Private room,139,2,219,2020-02-07,3.08,1,341,8,PID-STRA-3133-1
909118,Tranquil Avalon Beach Cottage,4874588,Heidi,,Pittwater,-33.63597,151.32385,Entire home/apt,118,2,206,2020-02-25,4.15,1,297,28,PID-STRA-13910-1
910871,"bright, comfortable family home",4887010,Kerry And Gary,,Manly,-33.80811,151.26688,Entire home/apt,270,30,5,2017-08-21,0.06,1,63,0,PID-STRA-13628
910981,Ultimate Beach Lifestyle Apartment,4759578,Naomi,,Manly,-33.80079,151.2872,Entire home/apt,292,30,16,2019-11-14,0.17,1,364,2,PID-STRA-23905
915054,Cottage Point - Paradise Found - Deep Waterfront,4912002,Moshe,,Warringah,-33.61778,151.20291,Entire home/apt,1050,2,51,2019-10-06,0.50,1,313,14,PID-STRA-4414
918892,Villa at Narrabeen on the Northern Beaches Sydney,4915883,Elizabeth,,Warringah,-33.71272,151.29883,Entire home/apt,264,7,6,2019-01-05,0.06,2,338,0,PID-STRA-2231
923880,IMMACULATE FURNISHED 1 BEDROOM NEAR COOGEE BEACH,4969200,Jasmin,,Randwick,-33.92501,151.24168,Entire home/apt,110,21,5,2019-11-10,0.06,1,272,0,PID-STRA-37869
927923,Rose Bay: Large 1 Bedroom Apartment,4994244,Julia,,Woollahra,-33.87332,151.26403,Entire home/apt,75,90,8,2018-08-03,0.08,1,0,0,
929853,Modern Stylish Bondi Apartment,5007351,Amy-Louise,,Woollahra,-33.88912,151.25643,Entire home/apt,309,90,8,2014-09-21,0.08,1,365,0,
934398,European style boutique BnB,5040528,George,,Sydney,-33.87444,151.22502,Private room,85,3,5,2019-02-23,0.24,2,72,1,Exempt
934543,"Private, quiet, boutique home 2 BR",5041727,Linda,,Manly,-33.79261,151.27953,Entire home/apt,200,3,51,2021-04-26,0.62,2,42,7,PID-STRA-3076
941603,"WATERFRONT APARTMENT AT PUTNEY, NSW",5091457,Stephanie,,Ryde,-33.82926,151.10707,Entire home/apt,146,2,84,2019-09-21,0.80,1,280,3,PID-STRA-3979
944360,Elegant Loft in Converted Farmhouse,5112319,Sarah,,Sydney,-33.89383,151.21601,Entire home/apt,178,3,104,2020-07-04,1.44,1,285,12,PID-STRA-4882-2
948716,"Oasis By the Sea. Manly, Sydney. Fab. Location.",4915883,Elizabeth,,Manly,-33.79749,151.28629,Entire home/apt,225,90,3,2015-12-02,0.05,2,364,0,PID-STRA-2235-1
949950,Bright Stylish Rushcutters Bay LOFT,2311627,Nicole,,Sydney,-33.87629,151.22771,Entire home/apt,155,90,12,2014-03-23,0.28,1,348,0,
955738,Self Contained Studio OR Family Garden Apartment,5193297,Linda And Cem,,Ku-Ring-Gai,-33.73721,151.09797,Entire home/apt,80,3,107,2018-10-03,1.13,1,166,11,PID-STRA-13478
964701,Beachside apartment,5259382,Ty,,Waverley,-33.8877,151.28301,Private room,125,90,5,2018-11-22,0.06,1,365,0,
999503,Private Self Contained Studio in Forestville,3761693,Elena,,Warringah,-33.76259,151.20667,Private room,75,90,1,2013-05-11,0.01,2,365,0,
1002247,Vacation Home by the Ocean at Bronte Beach,5511709,David,,Waverley,-33.90429,151.26863,Entire home/apt,250,90,2,2014-10-13,0.02,1,346,0,PID-STRA-1276
1004303,Bondi White House Tamarama Bronte,5538896,Kirsty,,Waverley,-33.89737,151.26514,Entire home/apt,293,1,1,2016-10-19,0.02,1,15,0,PID-STRA-5543
1007871,"Garden apartment w pool, close to city & beaches",5482707,Ainsley,,Randwick,-33.90891,151.21804,Private room,123,90,2,2017-01-10,0.02,1,0,0,
1014544,"Modern room, central Surry Hills",1817516,Micky,,Sydney,-33.88243,151.21281,Private room,96,2,85,2018-10-01,1.06,2,154,0,PID-STRA-38325
1016415,"Beautiful ""Albert Cottage"" In Avalon Beach",4551129,Ross & Margie,,Pittwater,-33.62181,151.33566,Entire home/apt,162,3,269,2019-09-19,3.55,1,70,23,PID-STRA-12176-2
1016739,Private Room   in Guest House at Coogee Beach,5595776,David,,Randwick,-33.92489,151.25566,Private room,79,2,9,2017-05-02,0.13,11,0,0,PID-STRA-1237
1018623,Designer Warehouse Apartment Sydney (walk to city),3775524,Marcus,,Sydney,-33.87698,151.22803,Entire home/apt,361,7,46,2021-05-30,0.52,1,364,5,PID-STRA-1413
1022780,DARLING POINT HUGE EXCLUSIVE APT,5630067,Simone,,Woollahra,-33.87371,151.23686,Entire home/apt,250,90,1,2020-04-13,0.05,1,365,0,
1046319,Family friendly home close to beach,5760128,Sophie,,Waverley,-33.88648,151.27875,Entire home/apt,174,90,4,2019-08-02,0.06,2,251,0,
1046389,"A sunny, spacious 1 BR home 5 mins walk to beach",5760128,Sophie,,Waverley,-33.88778,151.27824,Entire home/apt,150,90,1,2018-07-05,0.02,2,279,0,
1047189,Beautiful Ocean View Apartment,5765293,Phoebe,,Waverley,-33.88548,151.28468,Entire home/apt,300,3,23,2015-10-15,0.23,1,161,0,PID-STRA-9293-7
1051911,Treetopz Bilgola Plateau,24721535,Beach Stays,,Pittwater,-33.64226,151.31098,Entire home/apt,750,3,13,2018-08-19,0.15,33,345,2,PID-STRA-1734
1060530,"Cremorne , Sydney, NSW, private rooms",5776669,Christopher,,North Sydney,-33.82662,151.22635,Private room,85,90,91,2020-01-01,1.60,1,364,0,
1073607,Bright Inner West Terrace Value+,3082095,Natasa,,Marrickville,-33.9006,151.15698,Private room,50,90,111,2020-03-18,1.33,2,302,9,
1077610,"Sunny Victorian terrace nr city,uni",5929805,Alda,,Marrickville,-33.89536,151.16832,Entire home/apt,115,2,48,2018-07-18,1.38,1,76,2,PID-STRA-22600-3
1078249,Entire Apartment in Sydney CBD,5932275,Robert,,Sydney,-33.87357,151.20419,Entire home/apt,180,2,29,2015-05-12,0.30,1,363,4,PID-STRA-10921
1088417,Peaceful garden studio,5089202,Harriet,,Ryde,-33.81951,151.13023,Entire home/apt,90,4,105,2017-12-13,1.75,1,351,17,Exempt
1098211,Super location - Walk to the City!,4099460,Serena,,Sydney,-33.8767,151.22058,Entire home/apt,126,90,9,2013-08-10,0.09,3,0,0,
1104499,Fabulous Garden Townhouse,417207,Cynthia,,Sydney,-33.88469,151.18361,Entire home/apt,212,3,38,2018-11-21,0.73,1,37,1,PID-STRA-6581-6
1104887,1QBed •Newtown •Parking •City Views,6051401,Gina,,Sydney,-33.89267,151.18615,Entire home/apt,149,90,94,2017-03-27,1.03,1,0,0,
1106059,Sydney Airport Cottage Circa 1927 & Breakfast,6073132,Danielle,,Rockdale,-33.9456,151.14742,Private room,128,1,17,2017-12-30,0.20,2,0,0,Exempt
1111328,LargeModern 2Bed+2Bath+Pool+Beach,2288917,Matt,,Randwick,-33.94104,151.2376,Entire home/apt,99,90,15,2019-04-29,0.38,1,129,0,
1113059,Art Filled Family Home in the Heart of Paddington,2404694,Arnie & Lorraine,,Woollahra,-33.88645,151.23193,Private room,80,90,262,2019-10-28,5.73,2,357,0,
1118803,Entire modern townhouse/apt in Sydney!,6140082,Joanna,,Ku-Ring-Gai,-33.78293,151.18105,Entire home/apt,150,7,22,2015-10-04,0.22,1,0,0,Exempt
1121561,Architect design 1 bed apt w balcony + carpark,6153649,Jess,,Sydney,-33.87284,151.22643,Entire home/apt,150,90,116,2016-09-27,1.42,1,0,0,
1122772,Manly apartment with water views,3266211,Jen,,Manly,-33.80117,151.28632,Entire home/apt,180,90,5,2017-02-25,0.05,1,0,0,
1125557,LUXURY BEACHFRONT APARTMENT,8402583,Janice,,Sutherland Shire,-34.04825,151.15622,Private room,174,7,37,2018-01-03,0.48,1,76,1,PID-STRA-22786
1127577,Gorgeous Clovelly house,1261680,James,,Randwick,-33.90827,151.24882,Entire home/apt,250,7,23,2018-10-17,0.41,1,305,4,PID-STRA-8138
1130697,FANTASTIC LOCATION INNER  CITY ROOM MODERN HOUSE,6172276,Alison,,Leichhardt,-33.86784,151.17109,Private room,75,90,22,2018-12-03,0.44,4,362,0,
1130919,Coogee Beach House,4813247,Kristin,,Randwick,-33.91546,151.25433,Entire home/apt,670,5,5,2020-01-18,0.11,1,342,1,PID-STRA-5749
1131054,Executive Luxury design Apartment,6205300,Sarah,,Woollahra,-33.88902,151.2368,Entire home/apt,550,2,39,2018-09-24,0.40,2,334,1,PID-STRA-22663
1135581,Sunny Bondi 1B Penthouse on Eat St - Walk to sand,3792649,Steve,,Waverley,-33.88848,151.27087,Entire home/apt,164,3,350,2021-02-20,4.10,1,6,34,PID-STRA-5757
1135725,Fantastic Coogee Beach Location,3231475,Liliya,,Randwick,-33.91985,151.25324,Private room,75,90,21,2019-11-12,0.24,4,364,0,
1138483,Bundeena Garden Studio near beaches,6245401,Belinda,,Sutherland Shire,-34.08145,151.15823,Entire home/apt,113,2,326,2018-08-13,5.52,1,113,34,PID-STRA-9165
1139616,EPPING. Heritage area. Stroll to station.Twin.,6250414,Gillian,,Parramatta,-33.77516,151.08099,Private room,45,2,36,2021-02-25,0.49,2,330,4,Exempt
1141803,unique sanctuary surry hills,97616,Marcella,,Sydney,-33.88706,151.21403,Entire home/apt,280,4,66,2020-08-31,0.79,1,266,6,PID-STRA-14453-3
1145567,ROOM + ENSUITE INNER CITY MOD HOUSE,6172276,Alison,,Leichhardt,-33.86783,151.17143,Private room,75,90,13,2014-02-24,0.13,4,362,0,
1145571,ROOM IN TRENDY INNER CITY MOD HOUSE,6172276,Alison,,Leichhardt,-33.86572,151.17114,Private room,95,90,1,2013-05-31,0.01,4,365,0,
1151506,PERFECT   LOCATION IN WOOLLAHRA,6311428,Jill,,Woollahra,-33.88639,151.24456,Entire home/apt,349,3,41,2019-03-31,0.61,1,356,1,PID-STRA-9234-3
1164589,Pittwater Boat House,6379641,Tony,,Pittwater,-33.63822,151.30944,Entire home/apt,400,2,257,2020-08-19,2.56,1,255,54,PID-STRA-20737
1168929,Private room in Sydney,6401226,Edgar,,Botany Bay,-33.92461,151.18899,Private room,75,90,64,2018-03-01,1.46,1,179,0,
1180717,One bedroom apartment with bush vie,6459849,Jill,,Lane Cove,-33.80813,151.16114,Entire home/apt,130,7,2,2014-01-05,0.02,1,190,0,Exempt
1180925,Renovated art deco home in Coogee,5218299,Kristie,,Randwick,-33.92158,151.24601,Entire home/apt,350,90,2,2014-01-14,0.02,1,0,0,
1181214,ART-Filled Huge Amazing Residential Warehouse/home,6462282,Jessie,,Leichhardt,-33.88671,151.17208,Entire home/apt,170,90,17,2017-08-21,0.26,1,0,0,
1184688,Manly - Gorgeous Large Art Deco Apartment,6479860,Pip,,Manly,-33.79571,151.28174,Entire home/apt,275,3,20,2016-12-12,0.23,1,0,0,PID-STRA-5998
1188276,Spacious and bright art deco close to the  beach,6496994,Grisel,,Waverley,-33.88843,151.27387,Entire home/apt,146,2,14,2019-12-27,0.15,2,0,0,PID-STRA-999-9
1211041,Beautiful and homely home in Maroubra!,6613002,Li,,Randwick,-33.9406,151.23635,Entire home/apt,100,200,17,2019-07-21,0.52,2,0,0,
1218594,BONDI HEAVEN- CHIC 2 BEDROOM APARTMENT,6266484,Ritchi,,Waverley,-33.88665,151.26995,Entire home/apt,180,3,88,2017-05-23,0.90,1,225,8,PID-STRA-23744
1219209,Private Room in Big House - Best location in Manly,6652149,Mike,,Manly,-33.80516,151.2885,Private room,45,90,0,,,1,0,0,
1230573,Bondi self contained bed n bathroom,3932725,Paul,,Waverley,-33.89039,151.26407,Private room,87,2,33,2016-07-22,0.34,2,350,0,PID-STRA-7633
1240947,RIVIERA at Palm Beach B&B,6764931,Rudi & Avalon,,Pittwater,-33.60005,151.32136,Private room,230,2,31,2016-02-01,0.36,4,285,0,Exempt
1243792,Great studio next to Carriageworks,6779186,Heather,,Sydney,-33.89681,151.18734,Entire home/apt,91,3,406,2021-01-15,4.94,1,29,20,PID-STRA-6881-2
1253710,Darling Harbour City Apartment,6830650,Tom,,Sydney,-33.87281,151.19624,Entire home/apt,180,90,256,2019-12-23,2.91,1,0,0,
1257706,renovated designer beach apartment,1468965,Jonny & Sabine,,Waverley,-33.88506226857226,151.27856843187365,Entire home/apt,320,3,39,2017-01-02,0.55,1,14,0,PID-STRA-25643
1260530,BONDI Spacious 3 Bedrm | Sea View | Steps to Ocean,6865238,Nick & Ivana,,Waverley,-33.8974,151.27285,Entire home/apt,327,2,223,2020-01-01,3.32,1,316,8,pid-stra-8726
1274199,Rancho Relaxo - North Bondi Living,6935712,James,,Waverley,-33.8787,151.27526,Entire home/apt,990,7,6,2018-10-24,0.06,1,179,0,PID-STRA-13728
1276734,MODERN 3 BED HOUSE INER CITY SYD,6172276,Alison,,Leichhardt,-33.86789,151.17033,Private room,600,90,2,2014-01-09,0.02,4,365,0,
1276799,Avalon Beach Retreat,6949862,David,,Pittwater,-33.63125,151.33583,Entire home/apt,650,2,43,2018-10-06,0.45,2,325,10,PID-STRA-2430-2
1280717,The Double Bay Executive Apartment,113874,Bondi Beach Holiday Homes,,Woollahra,-33.87649,151.24678,Entire home/apt,301,2,57,2020-04-03,0.60,47,167,5,PID-STRA-18637
1292602,Gorgeous retreat. Close to Sydney Opera House.,7028222,Kylie,,Sydney,-33.87164,151.2242,Entire home/apt,57,90,346,2020-03-16,3.83,1,0,0,
1297960,Bondi Beach right on the sand,5465846,Gregory,,Waverley,-33.89479,151.27318,Private room,100,90,0,,,1,365,0,
1310308,Pied-a-terre in the heart of Mosman Apartment,6750067,Mags,,Mosman,-33.83478,151.23907,Entire home/apt,150,2,70,2018-11-13,1.19,1,287,0,PID-STRA-13032
1314482,Well connected oasis,6435318,Drew,,Waverley,-33.89916,151.24948,Entire home/apt,161,90,28,2015-03-01,0.30,1,0,0,
1317388,Avalon Beach Break,6949862,David,,Pittwater,-33.63134,151.33437,Entire home/apt,290,2,30,2020-11-28,0.43,2,116,8,PID-STRA-2430-1
1317556,Cosy Private Room - Potts Point,1038573,Tais,,Sydney,-33.86665,151.22503,Private room,98,90,15,2015-02-22,0.19,1,365,0,
1321338,Boutique Penthouse Style Apartment with Deck Walkout,3825886,Ian,,Waverley,-33.89256,151.2533,Entire home/apt,360,3,31,2020-01-20,0.33,1,0,0,PID-STRA-20713
1321603,Very special island bed and brunch,7101594,Ann,,Hornsby,-33.53665,151.23909,Private room,150,2,49,2016-07-10,0.49,2,358,4,PID-STRA-788-6
1329486,Spacious! Modern City Apartment,7213382,Bec,,Sydney,-33.89632,151.19936,Entire home/apt,184,90,10,2018-01-12,0.10,1,0,0,
1336819,"Great 'apartment', minutes to city",5128250,Merrilyn,,Sydney,-33.8819,151.17866,Entire home/apt,101,2,114,2021-06-12,1.49,1,333,5,PID-STRA-15241
1337302,Private Room in Leafy Belrose,7252627,Beatrice,,Warringah,-33.72447,151.21937,Private room,47,90,29,2016-03-01,0.30,1,0,0,
1350061,4Br Home 900m to beach & harbour,7325524,Justin & Germaine,,Manly,-33.7948,151.27107,Entire home/apt,775,90,0,,,1,0,0,
1350110,"Large, modern and fun beach house near Manly",7325789,Tracy,,Warringah,-33.7841,151.26695,Entire home/apt,200,90,9,2019-01-02,0.15,2,0,0,
1353509,Cosy and quiet 2 bedroom apartment,7346779,Lucinda,,North Sydney,-33.8262,151.20261,Entire home/apt,150,90,26,2016-03-11,0.26,1,0,0,
1382832,Private Duplex near Manly,7487909,Fran,,Manly,-33.80879,151.26495,Entire home/apt,150,90,8,2015-01-27,0.08,1,0,0,
1382966,"Newly renovated 4 bdrm, 10 min walk to Bondi beach",6017322,Rob & Sarah,,Waverley,-33.88164,151.27475,Entire home/apt,700,90,11,2014-01-12,0.11,1,281,0,
1383673,"The Wharf Apartments, Woolloomooloo",7490987,Matthew,,Sydney,-33.86989,151.2195,Entire home/apt,200,90,0,,,1,90,0,
1387836,"North Bondi, with views and deck",7507809,Kate,,Waverley,-33.89061,151.28517,Entire home/apt,167,90,7,2014-02-22,0.07,1,0,0,
1394532,KT 1   inner city ( house ),3564414,Paris,,Sydney,-33.89505,151.21252,Private room,55,90,33,2018-01-16,0.42,2,90,0,
1394990,Modern 2 bed /  2 bathroom apartment,7539151,Holly,,Sydney,-33.87245,151.21646,Entire home/apt,350,90,30,2018-03-03,0.30,1,184,0,
1408891,Glebe 2 Bd   city views /parking,7598416,Penny,,Sydney,-33.8784,151.18658,Entire home/apt,323,90,12,2019-01-06,0.32,1,361,0,
1409169,Modern Beach House,7600155,Jason,,Warringah,-33.76078,151.29728,Entire home/apt,1200,7,2,2020-01-03,0.03,1,310,0,PID-STRA-13538
1434484,2 Bdrm Penthouse w/ Stunning views,3486115,Ky,,Randwick,-33.90733,151.21804,Entire home/apt,140,90,13,2016-12-29,0.29,1,0,0,
1451160,Fresh Vibes at a Plant-Filled Sanctuary in Paddington,7787633,Jorge,,Sydney,-33.87828,151.21869,Entire home/apt,297,2,29,2020-01-02,0.29,1,363,0,PID-STRA-20319
1456826,Tropical Hide-Away close to Manly,6827689,Martine,,Manly,-33.79453,151.27,Entire home/apt,350,12,9,2014-01-04,0.40,2,179,0,PID-STRA-5615
1469185,Refuge Cove On Pittwater With Views,7867935,Robyn,,Pittwater,-33.63594,151.3056,Entire home/apt,232,2,50,2020-06-25,0.51,1,237,9,pid-stra-9004
1477506,Sydney Great Home @ Olympic Park,1526109,Andrew,,Auburn,-33.83676,151.05906,Private room,85,1,132,2018-12-27,1.38,1,313,5,PID-STRA-25875
1480417,Delightful studio opposite Sydney Uni,5900433,Daniel,,Sydney,-33.88308,151.19187,Entire home/apt,75,84,113,2020-03-26,4.57,1,123,0,PID-STRA-12887-2
1484181,Lapwing Luxury,7940457,Donna,,Penrith,-33.72748,150.69909,Entire home/apt,264,2,19,2021-08-05,0.20,8,83,1,Exempt
1484520,"Comfortable Apartment in a Character Building, Best Location",6864431,Tracy,,North Sydney,-33.83432,151.19104,Entire home/apt,178,7,64,2020-04-03,1.31,1,0,0,PID-STRA-9984
1496721,"Charming flat in idyllic Waverton, close to CBD",3337879,Cat,,North Sydney,-33.83441,151.20105,Private room,70,90,21,2016-11-04,0.21,1,0,0,
1500061,"Modern, convenient & child friendly",8016181,Monica,,Randwick,-33.92442,151.23196,Entire home/apt,270,90,8,2016-01-03,0.08,1,0,0,
1500360,Manly Seaside Bliss,8017672,Jenny,,Manly,-33.79629,151.28632,Entire home/apt,180,3,38,2021-06-18,0.48,1,236,11,PID-STRA-1115
1512380,Luxury Potts Point apartment w/ Harbour views,6413359,Nikki,,Sydney,-33.87263,151.22318,Entire home/apt,250,90,23,2019-05-31,0.80,1,0,0,
1516013,Your Domain for Two  in Newtown,8094649,Coleen,,Sydney,-33.89185,151.1801,Entire home/apt,143,3,95,2019-08-01,1.31,6,352,11,PID-STRA-20444-2
1516150,large granny flat close to beach,8095513,Monika,,Randwick,-33.98099,151.2439,Entire home/apt,140,90,0,,,1,365,0,
1521151,Manly/Manly Vale: Peaceful Self-Contained Studio,2357811,Jill,,Warringah,-33.7849,151.27432,Entire home/apt,140,2,45,2019-02-07,0.65,1,330,0,PID-STRA-8240
1521258,Art Deco Beach Apt Bondi Beach,2494240,Gustavo,,Waverley,-33.89245,151.27283,Entire home/apt,90,7,44,2020-03-21,0.45,1,247,4,PID-STRA-15918
1521901,Bougainvilleas Bed and Breakfast,6827689,Martine,,Manly,-33.79453,151.27,Private room,130,2,22,2015-10-25,0.39,2,0,0,PID-STRA-5615
1526815,Affordable Family Haven,8146617,Rebecca,,Pittwater,-33.63511,151.32892,Entire home/apt,400,90,0,,,1,130,0,
